BIDGBPUSD;BIDUSDJPY;ASKGBPJPY
1.2499;102.09;127.696
1.2501;102.1;127.711
1.2501;102.1;127.715
1.2501;102.1;127.714
1.2502;102.1;127.718
1.2502;102.1;127.727
1.2502;102.1;127.727
1.2502;102.1;127.721
1.2503;102.1;127.748
1.2504;102.11;127.761
1.2504;102.11;127.766
1.2504;102.11;127.767
1.2503;102.11;127.758
1.2504;102.11;127.751
1.2502;102.11;127.733
1.2502;102.1;127.746
1.2503;102.1;127.748
1.2504;102.1;127.753
1.2504;102.1;127.759
1.2504;102.1;127.759
1.2505;102.1;127.761
1.2507;102.1;127.771
1.2507;102.09;127.757
1.2507;102.09;127.761
1.2507;102.09;127.764
1.2507;102.09;127.764
1.2507;102.09;127.764
1.2507;102.09;127.763
1.2507;102.09;127.771
1.2506;102.09;127.77
1.2506;102.1;127.771
1.2507;102.09;127.76
1.2507;102.07;127.741
1.2507;102.07;127.729
1.2507;102.07;127.73
1.2507;102.07;127.741
1.2507;102.07;127.739
1.2507;102.08;127.743
1.2507;102.09;127.748
1.2506;102.09;127.754
1.2507;102.09;127.758
1.2504;102.1;127.759
1.2503;102.11;127.752
1.2505;102.11;127.785
1.2505;102.12;127.786
1.2505;102.12;127.787
1.2505;102.12;127.79
1.2505;102.12;127.791
1.2506;102.12;127.784
1.2506;102.12;127.781
1.2506;102.12;127.782
1.2506;102.12;127.785
1.2506;102.13;127.801
1.2506;102.13;127.8
1.2506;102.14;127.813
1.2506;102.17;127.846
1.2507;102.17;127.851
1.2507;102.17;127.85
1.2507;102.18;127.862
1.2507;102.17;127.85
1.2507;102.17;127.862
1.2507;102.17;127.859
1.2507;102.17;127.864
1.2507;102.17;127.863
1.2507;102.18;127.867
1.2507;102.2;127.9
1.2507;102.2;127.899
1.2507;102.2;127.9
1.2507;102.2;127.896
1.2507;102.2;127.895
1.2509;102.2;127.91
1.2509;102.2;127.907
1.2509;102.2;127.902
1.2509;102.21;127.911
1.2508;102.21;127.927
1.251;102.21;127.941
1.2511;102.21;127.944
1.251;102.2;127.928
1.251;102.2;127.921
1.251;102.2;127.921
1.251;102.2;127.921
1.251;102.19;127.904
1.251;102.19;127.906
1.2508;102.19;127.887
1.2507;102.18;127.871
1.2506;102.17;127.868
1.2507;102.18;127.887
1.2507;102.18;127.887
1.2507;102.18;127.888
1.2507;102.2;127.904
1.2508;102.24;127.956
1.251;102.25;127.987
1.2509;102.24;127.979
1.2509;102.22;127.942
1.2509;102.2;127.918
1.2509;102.2;127.909
1.2509;102.2;127.909
1.2508;102.21;127.921
1.2507;102.21;127.923
1.2507;102.21;127.923
1.2507;102.21;127.923
1.2507;102.22;127.925
1.2507;102.22;127.924
1.2506;102.22;127.896
1.2506;102.22;127.897
1.2506;102.22;127.89
1.2505;102.22;127.89
1.2505;102.22;127.889
1.2505;102.21;127.881
1.2505;102.21;127.881
1.2505;102.2;127.876
1.2505;102.2;127.873
1.2505;102.19;127.865
1.2505;102.2;127.866
1.2505;102.2;127.866
1.2506;102.19;127.865
1.2505;102.2;127.871
1.2505;102.2;127.871
1.2505;102.2;127.872
1.2505;102.2;127.87
1.2505;102.2;127.865
1.2506;102.2;127.868
1.2506;102.19;127.864
1.2505;102.19;127.863
1.2505;102.18;127.844
1.2505;102.18;127.839
1.2505;102.18;127.844
1.2505;102.18;127.847
1.2505;102.18;127.844
1.2505;102.19;127.864
1.2505;102.19;127.859
1.2505;102.19;127.861
1.2505;102.2;127.872
1.2505;102.2;127.867
1.2507;102.2;127.892
1.2507;102.21;127.911
1.2507;102.21;127.915
1.2507;102.21;127.914
1.2507;102.2;127.904
1.2507;102.21;127.912
1.2507;102.21;127.911
1.2508;102.21;127.922
1.2507;102.21;127.924
1.2507;102.21;127.922
1.2507;102.21;127.921
1.2509;102.21;127.917
1.2508;102.23;127.945
1.2508;102.23;127.955
1.2508;102.23;127.955
1.2507;102.22;127.915
1.2507;102.23;127.913
1.2507;102.23;127.921
1.2507;102.23;127.922
1.2507;102.23;127.921
1.2507;102.23;127.916
1.2507;102.23;127.925
1.2508;102.23;127.927
1.2507;102.24;127.933
1.2507;102.24;127.931
1.2507;102.24;127.93
1.2507;102.24;127.93
1.2506;102.24;127.935
1.2505;102.24;127.93
1.2505;102.24;127.932
1.2505;102.25;127.942
1.2505;102.25;127.94
1.2507;102.25;127.941
1.2506;102.25;127.943
1.2507;102.25;127.947
1.2506;102.25;127.946
1.2506;102.27;127.963
1.2506;102.28;127.981
1.2506;102.28;127.981
1.2506;102.28;127.977
1.2506;102.27;127.969
1.2506;102.28;127.974
1.2507;102.27;127.974
1.2506;102.28;127.977
1.2509;102.28;128.007
1.2509;102.28;128.002
1.2509;102.26;127.976
1.2509;102.27;127.995
1.2509;102.27;128.002
1.2509;102.28;128.007
1.2509;102.28;128.015
1.2509;102.28;128.014
1.2509;102.29;128.016
1.2509;102.28;128.012
1.2509;102.28;128.005
1.2508;102.27;127.988
1.2508;102.27;127.986
1.2506;102.28;127.974
1.2506;102.29;127.982
1.2506;102.27;127.959
1.2506;102.21;127.901
1.2509;102.19;127.902
1.2507;102.19;127.893
1.2506;102.19;127.891
1.2507;102.19;127.885
1.2508;102.21;127.917
1.2508;102.22;127.932
1.2508;102.22;127.932
1.2508;102.23;127.94
1.2508;102.24;127.954
1.2507;102.26;127.967
1.2508;102.26;127.977
1.2508;102.26;127.976
1.2508;102.26;127.976
1.2508;102.25;127.966
1.2508;102.26;127.977
1.2508;102.26;127.98
1.2508;102.26;127.975
1.2508;102.25;127.967
1.2508;102.25;127.965
1.2507;102.25;127.947
1.2507;102.25;127.956
1.2507;102.26;127.971
1.2507;102.25;127.972
1.2507;102.27;127.989
1.2507;102.28;127.991
1.2507;102.27;127.989
1.2507;102.28;127.99
1.2507;102.28;127.988
1.2507;102.28;127.989
1.2507;102.28;127.99
1.2507;102.28;127.982
1.2507;102.28;127.98
1.2507;102.26;127.964
1.2507;102.27;127.975
1.2507;102.28;127.983
1.2505;102.28;127.969
1.2505;102.28;127.971
1.2505;102.27;127.956
1.2505;102.27;127.956
1.2505;102.27;127.954
1.2505;102.27;127.953
1.2505;102.28;127.958
1.2505;102.28;127.954
1.2505;102.27;127.951
1.2504;102.28;127.956
1.2504;102.28;127.956
1.2504;102.28;127.954
1.2504;102.26;127.928
1.2504;102.25;127.919
1.2504;102.25;127.917
1.2504;102.25;127.915
1.2504;102.25;127.917
1.2504;102.26;127.929
1.2503;102.28;127.949
1.2504;102.28;127.949
1.2504;102.31;127.991
1.2504;102.32;128.009
1.2504;102.32;128.015
1.2504;102.33;128.014
1.2502;102.34;128.012
1.2503;102.38;128.079
1.2503;102.37;128.061
1.2503;102.38;128.08
1.2503;102.39;128.093
1.2503;102.4;128.104
1.2503;102.39;128.091
1.2503;102.41;128.104
1.2502;102.41;128.104
1.2502;102.42;128.108
1.2504;102.42;128.126
1.2504;102.42;128.137
1.2504;102.42;128.145
1.2504;102.43;128.146
1.2504;102.44;128.161
1.2503;102.44;128.164
1.2503;102.44;128.158
1.2503;102.43;128.151
1.2503;102.43;128.15
1.2503;102.4;128.105
1.2503;102.38;128.091
1.2504;102.38;128.085
1.2505;102.39;128.087
1.2505;102.4;128.104
1.2505;102.4;128.105
1.2504;102.42;128.13
1.2505;102.42;128.134
1.2505;102.4;128.119
1.2505;102.4;128.118
1.2504;102.4;128.107
1.2504;102.4;128.104
1.2504;102.39;128.093
1.2504;102.38;128.087
1.2503;102.38;128.078
1.2503;102.38;128.086
1.2503;102.38;128.087
1.2501;102.38;128.061
1.2501;102.38;128.05
1.2501;102.38;128.048
1.2501;102.38;128.054
1.2501;102.38;128.061
1.2498;102.38;128.028
1.2497;102.38;128.016
1.2497;102.4;128.027
1.2496;102.4;128.031
1.2496;102.4;128.034
1.2496;102.4;128.038
1.2496;102.4;128.04
1.2496;102.41;128.054
1.2497;102.41;128.055
1.2497;102.41;128.056
1.2497;102.42;128.057
1.2497;102.42;128.061
1.2496;102.42;128.064
1.2496;102.43;128.063
1.2496;102.43;128.064
1.2496;102.42;128.063
1.2496;102.42;128.052
1.2496;102.46;128.126
1.2496;102.47;128.124
1.2496;102.48;128.133
1.2496;102.49;128.149
1.2495;102.49;128.15
1.2495;102.49;128.15
1.2495;102.49;128.148
1.2495;102.49;128.148
1.2495;102.48;128.128
1.2495;102.47;128.117
1.2495;102.43;128.082
1.2495;102.43;128.084
1.2495;102.44;128.077
1.2494;102.44;128.079
1.2494;102.46;128.098
1.2494;102.48;128.12
1.2493;102.48;128.111
1.2493;102.49;128.099
1.2492;102.5;128.108
1.2493;102.5;128.116
1.2491;102.52;128.138
1.2491;102.53;128.142
1.2491;102.52;128.124
1.2491;102.54;128.142
1.249;102.57;128.182
1.2487;102.59;128.185
1.2487;102.66;128.279
1.2487;102.73;128.363
1.2487;102.77;128.414
1.2487;102.77;128.419
1.2487;102.74;128.406
1.2487;102.76;128.405
1.2487;102.72;128.36
1.2487;102.68;128.3
1.2487;102.65;128.251
1.2488;102.64;128.258
1.2489;102.67;128.314
1.2488;102.7;128.339
1.2489;102.72;128.365
1.2489;102.74;128.374
1.2489;102.75;128.398
1.2489;102.77;128.426
1.2489;102.78;128.432
1.2488;102.78;128.434
1.2488;102.77;128.421
1.2488;102.72;128.378
1.2489;102.74;128.386
1.2489;102.74;128.39
1.2489;102.73;128.379
1.2489;102.73;128.375
1.2489;102.72;128.364
1.2489;102.71;128.339
1.2489;102.7;128.333
1.2488;102.71;128.347
1.2489;102.7;128.328
1.2488;102.71;128.34
1.2489;102.71;128.352
1.2489;102.71;128.352
1.2488;102.71;128.345
1.2488;102.69;128.327
1.2488;102.71;128.336
1.2488;102.72;128.362
1.2488;102.72;128.352
1.2488;102.71;128.345
1.2488;102.71;128.339
1.2488;102.71;128.342
1.2488;102.72;128.344
1.2488;102.71;128.332
1.2488;102.71;128.335
1.2488;102.71;128.331
1.2488;102.71;128.325
1.2488;102.71;128.33
1.2488;102.71;128.33
1.2488;102.71;128.332
1.2488;102.7;128.32
1.2489;102.7;128.317
1.2488;102.69;128.314
1.249;102.68;128.311
1.2489;102.7;128.32
1.2489;102.7;128.321
1.2488;102.7;128.314
1.2488;102.7;128.309
1.2488;102.7;128.309
1.2488;102.69;128.294
1.2487;102.68;128.287
1.2486;102.69;128.287
1.2485;102.69;128.267
1.2484;102.68;128.255
1.2485;102.66;128.233
1.2485;102.65;128.233
1.2486;102.63;128.214
1.2486;102.63;128.201
1.2486;102.61;128.188
1.2486;102.61;128.182
1.2486;102.61;128.182
1.2486;102.62;128.192
1.2486;102.62;128.195
1.2486;102.63;128.198
1.2486;102.62;128.193
1.2486;102.62;128.193
1.2486;102.63;128.2
1.2486;102.62;128.189
1.2486;102.62;128.19
1.2486;102.6;128.171
1.2486;102.6;128.169
1.2486;102.62;128.189
1.2486;102.61;128.186
1.2486;102.62;128.186
1.2486;102.61;128.184
1.2486;102.6;128.174
1.2486;102.58;128.151
1.2486;102.58;128.141
1.2486;102.57;128.135
1.2486;102.56;128.118
1.2486;102.54;128.101
1.2486;102.54;128.096
1.2486;102.52;128.078
1.2486;102.53;128.083
1.2486;102.54;128.102
1.2486;102.54;128.098
1.2487;102.54;128.116
1.2487;102.54;128.111
1.2487;102.53;128.094
1.2487;102.53;128.107
1.2487;102.54;128.113
1.2488;102.55;128.128
1.2488;102.56;128.142
1.2488;102.56;128.143
1.2488;102.56;128.142
1.2488;102.56;128.133
1.2488;102.55;128.131
1.2488;102.56;128.137
1.2488;102.56;128.145
1.2488;102.56;128.144
1.2488;102.56;128.142
1.2488;102.56;128.142
1.2487;102.57;128.138
1.2487;102.56;128.133
1.2486;102.56;128.128
1.2486;102.56;128.129
1.2486;102.55;128.116
1.2486;102.54;128.108
1.2486;102.55;128.094
1.2485;102.55;128.089
1.2484;102.55;128.091
1.2484;102.55;128.087
1.2484;102.55;128.081
1.2484;102.54;128.076
1.2484;102.54;128.074
1.2484;102.54;128.067
1.2484;102.54;128.069
1.2484;102.53;128.063
1.2482;102.52;128.033
1.2481;102.51;128.018
1.2481;102.5;128.008
1.2481;102.5;128.004
1.2481;102.47;127.984
1.2481;102.47;127.979
1.2481;102.49;128.001
1.2481;102.5;128.015
1.2481;102.5;128.023
1.2481;102.52;128.035
1.2481;102.51;128.029
1.2481;102.51;128.021
1.2482;102.5;128.009
1.2482;102.52;128.035
1.2483;102.52;128.042
1.2483;102.52;128.032
1.2483;102.51;128.03
1.2483;102.5;128.009
1.2483;102.5;128.006
1.2485;102.5;128.022
1.2485;102.49;128.021
1.2485;102.49;128.02
1.2484;102.49;128.018
1.2484;102.5;128.014
1.2484;102.5;128.011
1.2484;102.5;128.012
1.2484;102.5;128.017
1.2485;102.51;128.048
1.2486;102.51;128.052
1.2486;102.52;128.055
1.2486;102.51;128.052
1.2486;102.51;128.057
1.2486;102.51;128.051
1.2486;102.5;128.041
1.2486;102.5;128.039
1.2486;102.51;128.038
1.2486;102.49;128.027
1.2486;102.48;128.009
1.2486;102.48;128.01
1.2486;102.48;128.011
1.2486;102.49;128.02
1.2486;102.49;128.024
1.2486;102.49;128.024
1.2486;102.49;128.031
1.2488;102.49;128.043
1.2488;102.48;128.038
1.2489;102.48;128.051
1.2489;102.48;128.055
1.2489;102.49;128.074
1.249;102.49;128.064
1.249;102.48;128.06
1.249;102.49;128.058
1.249;102.5;128.082
1.2488;102.5;128.068
1.2488;102.5;128.064
1.2488;102.5;128.064
1.2488;102.5;128.06
1.2487;102.5;128.064
1.2487;102.5;128.064
1.2487;102.49;128.056
1.2487;102.49;128.056
1.2487;102.48;128.044
1.2487;102.48;128.035
1.2487;102.48;128.036
1.2487;102.47;128.029
1.2487;102.47;128.029
1.2487;102.47;128.025
1.2486;102.47;128.022
1.2487;102.46;128.016
1.2487;102.46;128.008
1.2487;102.46;128.013
1.2487;102.46;127.993
1.2487;102.46;127.995
1.2487;102.45;127.993
1.2485;102.45;127.983
1.2485;102.45;127.986
1.2485;102.45;127.967
1.2485;102.45;127.973
1.2484;102.48;127.995
1.2484;102.48;127.996
1.2481;102.48;127.971
1.2482;102.47;127.966
1.2482;102.48;127.974
1.2482;102.49;127.991
1.2482;102.47;127.97
1.2481;102.48;127.971
1.248;102.48;127.952
1.2479;102.48;127.949
1.2479;102.47;127.944
1.2479;102.46;127.932
1.248;102.46;127.927
1.248;102.46;127.925
1.248;102.43;127.908
1.248;102.42;127.892
1.2481;102.42;127.891
1.2479;102.44;127.917
1.2479;102.45;127.93
1.2479;102.45;127.93
1.2479;102.45;127.929
1.2479;102.46;127.932
1.2479;102.46;127.935
1.2479;102.48;127.947
1.2479;102.46;127.922
1.2479;102.45;127.913
1.2478;102.45;127.911
1.2478;102.45;127.914
1.2478;102.45;127.906
1.2478;102.45;127.905
1.2478;102.44;127.902
1.2478;102.47;127.93
1.2478;102.47;127.932
1.2478;102.47;127.932
1.2478;102.46;127.928
1.2478;102.45;127.918
1.2479;102.45;127.92
1.2479;102.45;127.92
1.2478;102.47;127.925
1.2476;102.49;127.947
1.2476;102.5;127.944
1.2476;102.5;127.944
1.2476;102.5;127.942
1.2476;102.49;127.934
1.2476;102.49;127.935
1.2475;102.51;127.96
1.2474;102.53;127.96
1.2474;102.55;127.986
1.2474;102.54;127.978
1.2474;102.54;127.976
1.2474;102.55;127.989
1.2474;102.56;128.005
1.2474;102.56;127.997
1.2474;102.51;127.939
1.2473;102.49;127.895
1.2472;102.47;127.88
1.2472;102.48;127.891
1.2473;102.51;127.923
1.2472;102.53;127.943
1.2472;102.53;127.946
1.2472;102.53;127.946
1.2472;102.53;127.94
1.2472;102.52;127.938
1.2472;102.52;127.938
1.2473;102.52;127.935
1.2471;102.52;127.943
1.2472;102.52;127.937
1.2472;102.52;127.943
1.2473;102.51;127.924
1.2473;102.51;127.93
1.2472;102.51;127.929
1.2472;102.51;127.921
1.2473;102.48;127.891
1.2473;102.5;127.913
1.2473;102.5;127.914
1.2473;102.5;127.912
1.2473;102.5;127.919
1.2473;102.5;127.918
1.2473;102.51;127.924
1.2474;102.51;127.927
1.2475;102.5;127.937
1.2477;102.5;127.96
1.2479;102.5;127.996
1.2483;102.5;128.042
1.2489;102.5;128.104
1.249;102.5;128.107
1.2491;102.5;128.13
1.2492;102.5;128.124
1.2491;102.49;128.09
1.249;102.5;128.095
1.2489;102.5;128.086
1.2488;102.49;128.09
1.2488;102.49;128.076
1.2487;102.49;128.068
1.2487;102.49;128.066
1.2487;102.49;128.068
1.2487;102.49;128.067
1.2487;102.49;128.066
1.2487;102.5;128.069
1.2487;102.48;128.053
1.2488;102.46;128.026
1.2488;102.46;128.026
1.2488;102.46;128.016
1.2486;102.46;128.023
1.2487;102.45;128.02
1.2487;102.45;128.016
1.2488;102.46;128.038
1.2488;102.46;128.027
1.2488;102.44;128.012
1.2487;102.44;128.005
1.2488;102.43;127.993
1.2488;102.43;127.992
1.2488;102.43;127.98
1.2488;102.43;127.984
1.2488;102.43;127.986
1.2487;102.43;127.976
1.2487;102.43;127.978
1.2487;102.43;127.975
1.2487;102.44;127.977
1.2487;102.44;127.979
1.2487;102.44;127.978
1.2487;102.43;127.97
1.2486;102.42;127.955
1.2487;102.4;127.93
1.2486;102.39;127.91
1.2486;102.4;127.926
1.2486;102.39;127.914
1.2486;102.38;127.902
1.2485;102.4;127.919
1.2485;102.4;127.911
1.2484;102.4;127.904
1.2484;102.4;127.901
1.2484;102.4;127.898
1.2484;102.39;127.895
1.2484;102.38;127.882
1.2484;102.38;127.88
1.2484;102.38;127.897
1.2484;102.38;127.899
1.2484;102.38;127.898
1.2484;102.36;127.878
1.2485;102.34;127.858
1.2485;102.35;127.856
1.2486;102.36;127.87
1.2485;102.37;127.868
1.2485;102.37;127.871
1.2485;102.38;127.885
1.2485;102.36;127.867
1.2485;102.34;127.841
1.2486;102.32;127.827
1.2486;102.32;127.823
1.2486;102.32;127.822
1.2486;102.32;127.82
1.2486;102.33;127.834
1.2486;102.34;127.832
1.2486;102.34;127.836
1.2486;102.37;127.876
1.2486;102.36;127.864
1.2486;102.34;127.842
1.2486;102.33;127.835
1.2486;102.34;127.834
1.2486;102.34;127.844
1.2486;102.34;127.833
1.2485;102.34;127.838
1.2484;102.34;127.841
1.2484;102.33;127.828
1.2484;102.33;127.824
1.2484;102.32;127.81
1.2484;102.32;127.809
1.2484;102.32;127.813
1.2484;102.32;127.814
1.2485;102.31;127.805
1.2485;102.3;127.788
1.2484;102.28;127.782
1.2485;102.26;127.743
1.2487;102.26;127.767
1.2488;102.25;127.758
1.2489;102.24;127.77
1.2491;102.23;127.773
1.2486;102.26;127.755
1.2487;102.25;127.754
1.2487;102.26;127.77
1.2487;102.26;127.771
1.2488;102.25;127.766
1.249;102.25;127.777
1.249;102.26;127.794
1.249;102.27;127.788
1.2489;102.26;127.787
1.2488;102.26;127.758
1.2488;102.28;127.779
1.2487;102.28;127.779
1.2488;102.29;127.817
1.2489;102.28;127.822
1.2489;102.29;127.827
1.2489;102.28;127.822
1.2489;102.3;127.837
1.2489;102.3;127.842
1.249;102.29;127.842
1.249;102.29;127.838
1.249;102.28;127.817
1.249;102.27;127.812
1.249;102.27;127.808
1.249;102.28;127.812
1.249;102.28;127.826
1.2491;102.29;127.828
1.249;102.29;127.828
1.249;102.3;127.84
1.249;102.3;127.85
1.249;102.31;127.854
1.249;102.31;127.852
1.2489;102.31;127.858
1.2489;102.31;127.859
1.249;102.33;127.879
1.2489;102.33;127.883
1.2489;102.35;127.891
1.2487;102.34;127.852
1.2487;102.34;127.852
1.2487;102.34;127.853
1.2486;102.34;127.847
1.2485;102.35;127.841
1.2486;102.35;127.844
1.2486;102.35;127.844
1.2485;102.35;127.845
1.2485;102.35;127.844
1.2485;102.35;127.84
1.2484;102.36;127.84
1.2484;102.38;127.863
1.2484;102.37;127.852
1.2484;102.37;127.849
1.2483;102.37;127.845
1.2482;102.37;127.839
1.2482;102.39;127.858
1.2482;102.39;127.856
1.2482;102.4;127.866
1.2482;102.39;127.862
1.2482;102.39;127.865
1.2482;102.39;127.865
1.2482;102.4;127.866
1.2482;102.39;127.863
1.2483;102.38;127.863
1.2483;102.38;127.86
1.2483;102.38;127.861
1.2483;102.37;127.851
1.2483;102.36;127.845
1.2483;102.35;127.824
1.2483;102.35;127.82
1.2483;102.36;127.831
1.2483;102.37;127.846
1.2483;102.37;127.849
1.2483;102.37;127.85
1.2483;102.38;127.849
1.2483;102.38;127.859
1.2482;102.38;127.847
1.2481;102.37;127.82
1.2481;102.37;127.823
1.2481;102.36;127.814
1.2481;102.35;127.802
1.2481;102.36;127.816
1.2481;102.37;127.826
1.2481;102.37;127.825
1.2481;102.37;127.832
1.2481;102.37;127.824
1.2482;102.37;127.837
1.2482;102.37;127.837
1.2482;102.37;127.839
1.2482;102.37;127.833
1.2482;102.37;127.826
1.2482;102.37;127.835
1.2483;102.37;127.833
1.2483;102.36;127.829
1.2483;102.36;127.826
1.2483;102.35;127.821
1.2483;102.35;127.824
1.2486;102.34;127.846
1.2484;102.35;127.832
1.2484;102.35;127.83
1.2484;102.34;127.813
1.2483;102.34;127.819
1.2483;102.34;127.815
1.2483;102.34;127.807
1.2483;102.33;127.796
1.2483;102.33;127.796
1.2483;102.33;127.799
1.2483;102.33;127.797
1.2483;102.33;127.797
1.2483;102.33;127.796
1.2483;102.32;127.793
1.2483;102.32;127.791
1.2483;102.32;127.783
1.2483;102.32;127.787
1.2483;102.33;127.79
1.2483;102.34;127.811
1.2483;102.34;127.806
1.2483;102.35;127.81
1.2483;102.35;127.811
1.2483;102.35;127.813
1.2483;102.35;127.822
1.2483;102.35;127.814
1.2483;102.35;127.809
1.2482;102.35;127.808
1.2482;102.34;127.807
1.2482;102.34;127.804
1.2482;102.34;127.803
1.2482;102.34;127.8
1.2482;102.33;127.789
1.2482;102.33;127.792
1.2482;102.33;127.793
1.2482;102.33;127.79
1.2482;102.33;127.791
1.2482;102.33;127.785
1.2482;102.33;127.786
1.2482;102.33;127.781
1.2482;102.33;127.786
1.2482;102.33;127.788
1.2482;102.33;127.784
1.2483;102.33;127.794
1.2483;102.33;127.794
1.2482;102.33;127.779
1.2482;102.33;127.779
1.2482;102.33;127.778
1.2481;102.33;127.777
1.2481;102.33;127.775
1.248;102.33;127.773
1.248;102.33;127.771
1.2481;102.33;127.772
1.2481;102.33;127.771
1.2481;102.36;127.801
1.2481;102.37;127.815
1.248;102.37;127.813
1.248;102.38;127.827
1.248;102.38;127.837
1.248;102.38;127.835
1.248;102.39;127.835
1.248;102.4;127.851
1.2477;102.4;127.82
1.2477;102.41;127.827
1.2477;102.41;127.839
1.2477;102.41;127.84
1.2477;102.42;127.846
1.2477;102.42;127.844
1.2478;102.4;127.841
1.2479;102.4;127.845
1.2479;102.39;127.836
1.2479;102.39;127.833
1.2479;102.38;127.831
1.2479;102.38;127.828
1.248;102.38;127.826
1.248;102.37;127.821
1.248;102.37;127.813
1.2479;102.37;127.815
1.2479;102.38;127.818
1.2479;102.38;127.822
1.2479;102.38;127.821
1.2479;102.38;127.822
1.2479;102.38;127.822
1.2479;102.38;127.82
1.2479;102.38;127.821
1.248;102.37;127.819
1.2481;102.37;127.822
1.2481;102.38;127.838
1.2481;102.38;127.84
1.2481;102.38;127.844
1.2483;102.36;127.846
1.2482;102.36;127.816
1.2482;102.36;127.816
1.2482;102.35;127.806
1.2482;102.35;127.805
1.2481;102.36;127.814
1.2481;102.35;127.818
1.2481;102.36;127.824
1.2481;102.36;127.821
1.2482;102.36;127.834
1.2482;102.36;127.833
1.2482;102.36;127.836
1.2482;102.36;127.834
1.2482;102.35;127.833
1.2483;102.33;127.816
1.2484;102.32;127.812
1.2484;102.32;127.807
1.2484;102.31;127.798
1.2484;102.3;127.788
1.2485;102.3;127.788
1.2485;102.3;127.806
1.2485;102.3;127.766
1.2484;102.3;127.764
1.2484;102.3;127.775
1.2485;102.3;127.778
1.2485;102.29;127.77
1.2485;102.3;127.77
1.2485;102.3;127.771
1.2485;102.3;127.771
1.2485;102.28;127.756
1.2485;102.29;127.756
1.2485;102.29;127.758
1.2485;102.28;127.757
1.2485;102.29;127.758
1.2485;102.29;127.765
1.2485;102.29;127.765
1.2485;102.29;127.763
1.2485;102.29;127.76
1.2485;102.29;127.76
1.2485;102.29;127.76
1.2485;102.27;127.744
1.2485;102.27;127.745
1.2485;102.26;127.737
1.2486;102.27;127.749
1.2486;102.26;127.747
1.2487;102.27;127.758
1.2486;102.28;127.776
1.2486;102.29;127.77
1.2486;102.3;127.781
1.2486;102.3;127.781
1.2485;102.3;127.781
1.2485;102.3;127.781
1.2485;102.3;127.781
1.2485;102.31;127.791
1.2486;102.31;127.79
1.2486;102.29;127.77
1.2486;102.29;127.768
1.2486;102.29;127.768
1.2485;102.28;127.747
1.2484;102.28;127.742
1.2485;102.28;127.745
1.2485;102.28;127.75
1.2485;102.28;127.752
1.2485;102.28;127.751
1.2485;102.29;127.763
1.2486;102.28;127.76
1.2485;102.28;127.765
1.2485;102.29;127.77
1.2486;102.29;127.769
1.2486;102.29;127.77
1.2486;102.29;127.771
1.2486;102.29;127.778
1.2486;102.29;127.773
1.2485;102.29;127.78
1.2487;102.28;127.775
1.2487;102.28;127.778
1.2487;102.28;127.779
1.2487;102.28;127.783
1.2487;102.28;127.776
1.2487;102.28;127.768
1.2487;102.28;127.768
1.2487;102.28;127.771
1.2487;102.28;127.773
1.2487;102.28;127.77
1.2487;102.27;127.758
1.2487;102.26;127.753
1.2487;102.25;127.749
1.2487;102.26;127.748
1.2487;102.26;127.748
1.2487;102.28;127.773
1.2487;102.28;127.776
1.2485;102.28;127.756
1.2485;102.28;127.755
1.2485;102.28;127.754
1.2485;102.28;127.752
1.2485;102.28;127.747
1.2485;102.28;127.745
1.2485;102.28;127.746
1.2484;102.27;127.729
1.2484;102.26;127.711
1.2483;102.26;127.716
1.2483;102.26;127.715
1.2483;102.26;127.716
1.2483;102.27;127.722
1.2483;102.27;127.723
